#mass	fConst	rSep	xDist	zDist	nbFcts	nbGHpoints	nbEigval	mxPTord	eigenvalues	
1.0	1.0	2.0	0.0	0.0	50.0	100.0	3.0	50.0	1.751499	
1.0	1.0	2.0	0.0	0.1	50.0	100.0	3.0	50.0	1.743197	
1.0	1.0	2.0	0.0	0.2	50.0	100.0	3.0	50.0	1.718837	
1.0	1.0	2.0	0.0	0.3	50.0	100.0	3.0	50.0	1.680064	
1.0	1.0	2.0	0.0	0.4	50.0	100.0	3.0	50.0	1.629592	
1.0	1.0	2.0	0.0	0.5	50.0	100.0	3.0	50.0	1.570964	
1.0	1.0	2.0	0.0	0.6	50.0	100.0	3.0	50.0	1.508066	
1.0	1.0	2.0	0.0	0.7	50.0	100.0	3.0	50.0	1.444497	
1.0	1.0	2.0	0.0	0.8	50.0	100.0	3.0	50.0	1.383060	
1.0	1.0	2.0	0.0	0.9	50.0	100.0	3.0	50.0	1.325544	
1.0	1.0	2.0	0.0	1.0	50.0	100.0	3.0	50.0	1.272805	
1.0	1.0	2.0	0.0	1.5	50.0	100.0	3.0	50.0	1.076453	
1.0	1.0	2.0	0.0	2.0	50.0	100.0	3.0	50.0	0.955459	
1.0	1.0	2.0	0.0	2.5	50.0	100.0	3.0	50.0	0.874954	
1.0	1.0	2.0	0.0	3.0	50.0	100.0	3.0	50.0	0.817939	
1.0	1.0	2.0	0.0	3.5	50.0	100.0	3.0	50.0	0.775615	
1.0	1.0	2.0	0.0	4.0	50.0	100.0	3.0	50.0	0.743036	
1.0	1.0	2.0	0.0	4.5	50.0	100.0	3.0	50.0	0.717226	
1.0	1.0	2.0	0.0	5.0	50.0	100.0	3.0	50.0	0.696299	
1.0	1.0	2.0	0.0	6.0	50.0	100.0	3.0	50.0	0.664478	
1.0	1.0	2.0	0.0	7.0	50.0	100.0	3.0	50.0	0.641459	
1.0	1.0	2.0	0.0	8.0	50.0	100.0	3.0	50.0	0.624055	
1.0	1.0	2.0	0.0	9.0	50.0	100.0	3.0	50.0	0.610443	
1.0	1.0	2.0	0.1	0.0	50.0	100.0	3.0	50.0	1.743362	
1.0	1.0	2.0	0.1	0.1	50.0	100.0	3.0	50.0	1.735281	
1.0	1.0	2.0	0.2	0.0	50.0	100.0	3.0	50.0	1.720797	
1.0	1.0	2.0	0.2	0.2	50.0	100.0	3.0	50.0	1.691076	
1.0	1.0	2.0	0.3	0.0	50.0	100.0	3.0	50.0	1.687871	
1.0	1.0	2.0	0.3	0.3	50.0	100.0	3.0	50.0	1.628137	
1.0	1.0	2.0	0.4	0.0	50.0	100.0	3.0	50.0	1.648548	
1.0	1.0	2.0	0.4	0.4	50.0	100.0	3.0	50.0	1.555063	
1.0	1.0	2.0	0.5	0.0	50.0	100.0	3.0	50.0	1.605730	
1.0	1.0	2.0	0.5	0.5	50.0	100.0	3.0	50.0	1.478296	
1.0	1.0	2.0	0.6	0.0	50.0	100.0	3.0	50.0	1.561314	
1.0	1.0	2.0	0.6	0.6	50.0	100.0	3.0	50.0	1.402401	
1.0	1.0	2.0	0.7	0.0	50.0	100.0	3.0	50.0	1.516505	
1.0	1.0	2.0	0.7	0.7	50.0	100.0	3.0	50.0	1.330431	
1.0	1.0	2.0	0.8	0.0	50.0	100.0	3.0	50.0	1.472073	
1.0	1.0	2.0	0.8	0.8	50.0	100.0	3.0	50.0	1.264167	
1.0	1.0	2.0	0.9	0.0	50.0	100.0	3.0	50.0	1.428514	
1.0	1.0	2.0	0.9	0.9	50.0	100.0	3.0	50.0	1.204356	
1.0	1.0	2.0	1.0	0.0	50.0	100.0	3.0	50.0	1.386153	
1.0	1.0	2.0	1.0	1.0	50.0	100.0	3.0	50.0	1.151011	
1.0	1.0	2.0	1.5	0.0	50.0	100.0	3.0	50.0	1.197581	
1.0	1.0	2.0	1.5	1.5	50.0	100.0	3.0	50.0	0.961968	
1.0	1.0	2.0	2.0	0.0	50.0	100.0	3.0	50.0	1.050751	
1.0	1.0	2.0	2.0	2.0	50.0	100.0	3.0	50.0	0.852720	
1.0	1.0	2.0	2.5	0.0	50.0	100.0	3.0	50.0	0.941675	
1.0	1.0	2.0	2.5	2.5	50.0	100.0	3.0	50.0	0.783672	
1.0	1.0	2.0	3.0	0.0	50.0	100.0	3.0	50.0	0.862646	
1.0	1.0	2.0	3.0	3.0	50.0	100.0	3.0	50.0	0.736710	
1.0	1.0	2.0	3.5	0.0	50.0	100.0	3.0	50.0	0.805565	
1.0	1.0	2.0	3.5	3.5	50.0	100.0	3.0	50.0	0.702906	
1.0	1.0	2.0	4.0	0.0	50.0	100.0	3.0	50.0	0.763619	
1.0	1.0	2.0	4.0	4.0	50.0	100.0	3.0	50.0	0.677482	
1.0	1.0	2.0	4.5	0.0	50.0	100.0	3.0	50.0	0.731873	
1.0	1.0	2.0	4.5	4.5	50.0	100.0	3.0	50.0	0.657694	
1.0	1.0	2.0	5.0	0.0	50.0	100.0	3.0	50.0	0.707078	
1.0	1.0	2.0	5.0	5.0	50.0	100.0	3.0	50.0	0.641865	
1.0	1.0	2.0	6.0	0.0	50.0	100.0	3.0	50.0	0.670809	
1.0	1.0	2.0	6.0	6.0	50.0	100.0	3.0	50.0	0.618138	
1.0	1.0	2.0	7.0	0.0	50.0	100.0	3.0	50.0	0.645492	
1.0	1.0	2.0	7.0	7.0	50.0	100.0	3.0	50.0	0.601209	
1.0	1.0	2.0	8.0	0.0	50.0	100.0	3.0	50.0	0.626781	
1.0	1.0	2.0	8.0	8.0	50.0	100.0	3.0	50.0	0.588524	
1.0	1.0	2.0	9.0	0.0	50.0	100.0	3.0	50.0	0.612371	
1.0	1.0	2.0	9.0	9.0	50.0	100.0	3.0	50.0	0.578666	
