1  0.5831897513717799
2  1.5829047858393444
3  2.5826241555532756
4  3.5823477399431938
5  4.582075423305736
6  5.5818070945484415
7  6.581542646949396
8  7.581281977932639
9  8.581024988857903
10  9.580771584823117
11  10.580521674479545
12  11.58027516985759
13  12.580031986203842
14  13.579792041826996
15  14.579555257953619
16  15.579321558591635
17  16.579090870402087
18  17.57886312257802
19  18.578638246730193
20  19.578416176779193
21  20.57819684885326
22  21.577980201192023
23  22.577766174055174
24  23.57755470963602
25  24.577345751979653
26  25.57713924690539
27  26.576935141933166
28  27.576733386213668
29  28.576533930462183
30  29.57633672689545
31  30.57614172917193
32  31.57594889233489
33  32.5757581727582
34  33.575569528094846
35  34.57538291722788
36  35.57519830022364
37  36.57501563828714
38  37.57483489371971
39  38.57465602987838
40  39.574479011137036
41  40.57430380284988
42  41.57413037131564
43  42.57395868374687
44  43.57378870822745
45  44.57362041402314
46  45.57345377026742
47  46.573288795938375
48  47.5731253689948
49  48.572974770061045
50  49.57281474796254
