1  0.545499499348808
2  1.545593968983419
3  2.545689029349491
4  3.54578468662756
5  4.545880947089153
6  5.545977817098296
7  6.546075303113497
8  7.5461734116893435
9  8.5462721494785
10  9.546371523233548
11  10.546471539808955
12  11.546572206163018
13  12.546673529359888
14  13.546775516571742
15  14.546878175080717
16  15.546981512281342
17  16.547085535682584
18  17.54719025291019
19  18.547295671709097
20  19.547401799945714
21  20.547508645610506
22  21.547616216820412
23  22.547724521821518
24  23.5478335689917
25  24.547943366843203
26  25.548053924025695
27  26.54816524932883
28  27.548277351685407
29  28.54839024017423
30  29.54850392402333
31  30.54861841261295
32  31.54873371547902
33  32.54884984231618
34  33.548966802981575
35  34.549084607498024
36  35.54920326605786
37  36.54932278902643
38  37.5494431869461
39  38.54956447054003
40  39.54968665071618
41  40.549809738571426
42  41.54993374539585
43  42.55005868267704
44  43.55018456210486
45  44.5503113955838
46  45.55043919541884
47  46.55056797876431
48  47.550697882379254
49  48.55083250662447
50  49.551115867349665
