1  0.5665929541993201
2  1.5664462567721522
3  2.5663010011746596
4  3.566157161384497
5  4.56601471206421
6  5.565873628537099
7  6.565733886764994
8  7.565595463326482
9  8.565458335396158
10  9.565322480724562
11  10.565187877619481
12  11.565054504927184
13  12.564922342015294
14  13.56479136875572
15  14.564661565508514
16  15.56453291310632
17  16.564405392839568
18  17.564278986441963
19  18.564153676076863
20  19.564029444323893
21  20.563906274166307
22  21.563784148978645
23  22.563663052514915
24  23.563542968897305
25  24.563423882605175
26  25.563305778464517
27  26.563188641637822
28  27.563072457614275
29  28.56295721220029
30  29.56284289151047
31  30.56272948195879
32  31.56261697025006
33  32.56250534337186
34  33.56239458858675
35  34.562284693424196
36  35.562175645673825
37  36.56206743337782
38  37.56196004482445
39  38.56185346854091
40  39.56174769328765
41  40.561642708051345
42  41.56153850203969
43  42.5614350646751
44  43.561332385588926
45  44.56123045464278
46  45.56112926182102
47  46.56102880535732
48  47.56092906023907
49  48.56083384350348
50  49.56073562486357
