#mass	fConst	rSep	xDist	zDist	nbFcts	nbGHpoints	nbEigval	mxPTord	eigenvalues	
1.0	1.0	2.0	0.0	0.0	50.0	100.0	3.0	50.0	1.751499	
1.0	1.0	2.0	0.0	0.1	50.0	100.0	3.0	50.0	1.743197	
1.0	1.0	2.0	0.0	0.2	50.0	100.0	3.0	50.0	1.718837	
1.0	1.0	2.0	0.0	0.3	50.0	100.0	3.0	50.0	1.680064	
1.0	1.0	2.0	0.0	0.4	50.0	100.0	3.0	50.0	1.629592	
1.0	1.0	2.0	0.0	0.5	50.0	100.0	3.0	50.0	1.570964	
1.0	1.0	2.0	0.0	0.6	50.0	100.0	3.0	50.0	1.508066	
1.0	1.0	2.0	0.0	0.7	50.0	100.0	3.0	50.0	1.444497	
1.0	1.0	2.0	0.0	0.8	50.0	100.0	3.0	50.0	1.383060	
1.0	1.0	2.0	0.0	0.9	50.0	100.0	3.0	50.0	1.325544	
1.0	1.0	2.0	0.0	1.0	50.0	100.0	3.0	50.0	1.272805	
1.0	1.0	2.0	0.0	1.5	50.0	100.0	3.0	50.0	1.076453	
1.0	1.0	2.0	0.0	2.0	50.0	100.0	3.0	50.0	0.955459	
1.0	1.0	2.0	0.0	2.5	50.0	100.0	3.0	50.0	0.874954	
1.0	1.0	2.0	0.0	3.0	50.0	100.0	3.0	50.0	0.817939	
1.0	1.0	2.0	0.0	3.5	50.0	100.0	3.0	50.0	0.775615	
1.0	1.0	2.0	0.0	4.0	50.0	100.0	3.0	50.0	0.743036	
1.0	1.0	2.0	0.0	4.5	50.0	100.0	3.0	50.0	0.717226	
1.0	1.0	2.0	0.0	5.0	50.0	100.0	3.0	50.0	0.696299	
1.0	1.0	2.0	0.0	6.0	50.0	100.0	3.0	50.0	0.664478	
1.0	1.0	2.0	0.0	7.0	50.0	100.0	3.0	50.0	0.641459	
1.0	1.0	2.0	0.0	8.0	50.0	100.0	3.0	50.0	0.624055	
1.0	1.0	2.0	0.0	9.0	50.0	100.0	3.0	50.0	0.610443	
1.0	1.0	2.0	0.1	0.0	50.0	100.0	3.0	50.0	1.743362	
1.0	1.0	2.0	0.07	0.07	50.0	100.0	3.0	50.0	1.743282	
1.0	1.0	2.0	0.2	0.0	50.0	100.0	3.0	50.0	1.720797	
1.0	1.0	2.0	0.14	0.14	50.0	100.0	3.0	50.0	1.719867	
1.0	1.0	2.0	0.3	0.0	50.0	100.0	3.0	50.0	1.687871	
1.0	1.0	2.0	0.21	0.21	50.0	100.0	3.0	50.0	1.684249	
1.0	1.0	2.0	0.4	0.0	50.0	100.0	3.0	50.0	1.648548	
1.0	1.0	2.0	0.28	0.28	50.0	100.0	3.0	50.0	1.639867	
1.0	1.0	2.0	0.5	0.0	50.0	100.0	3.0	50.0	1.605730	
1.0	1.0	2.0	0.35	0.35	50.0	100.0	3.0	50.0	1.589805	
1.0	1.0	2.0	0.6	0.0	50.0	100.0	3.0	50.0	1.561314	
1.0	1.0	2.0	0.42	0.42	50.0	100.0	3.0	50.0	1.536574	
1.0	1.0	2.0	0.7	0.0	50.0	100.0	3.0	50.0	1.516505	
1.0	1.0	2.0	0.49	0.49	50.0	100.0	3.0	50.0	1.482164	
1.0	1.0	2.0	0.8	0.0	50.0	100.0	3.0	50.0	1.472073	
1.0	1.0	2.0	0.57	0.57	50.0	100.0	3.0	50.0	1.428127	
1.0	1.0	2.0	0.9	0.0	50.0	100.0	3.0	50.0	1.428514	
1.0	1.0	2.0	0.64	0.64	50.0	100.0	3.0	50.0	1.375633	
1.0	1.0	2.0	1.0	0.0	50.0	100.0	3.0	50.0	1.386153	
1.0	1.0	2.0	0.71	0.71	50.0	100.0	3.0	50.0	1.325519	
1.0	1.0	2.0	1.5	0.0	50.0	100.0	3.0	50.0	1.197581	
1.0	1.0	2.0	1.06	1.06	50.0	100.0	3.0	50.0	1.121630	
1.0	1.0	2.0	2.0	0.0	50.0	100.0	3.0	50.0	1.050751	
1.0	1.0	2.0	1.41	1.41	50.0	100.0	3.0	50.0	0.987117	
1.0	1.0	2.0	2.5	0.0	50.0	100.0	3.0	50.0	0.941675	
1.0	1.0	2.0	1.77	1.77	50.0	100.0	3.0	50.0	0.896776	
1.0	1.0	2.0	3.0	0.0	50.0	100.0	3.0	50.0	0.862646	
1.0	1.0	2.0	2.12	2.12	50.0	100.0	3.0	50.0	0.833192	
1.0	1.0	2.0	3.5	0.0	50.0	100.0	3.0	50.0	0.805565	
1.0	1.0	2.0	2.47	2.47	50.0	100.0	3.0	50.0	0.786513	
1.0	1.0	2.0	4.0	0.0	50.0	100.0	3.0	50.0	0.763619	
1.0	1.0	2.0	2.83	2.83	50.0	100.0	3.0	50.0	0.751009	
1.0	1.0	2.0	4.5	0.0	50.0	100.0	3.0	50.0	0.731873	
1.0	1.0	2.0	3.18	3.18	50.0	100.0	3.0	50.0	0.723195	
1.0	1.0	2.0	5.0	0.0	50.0	100.0	3.0	50.0	0.707078	
1.0	1.0	2.0	3.54	3.54	50.0	100.0	3.0	50.0	0.700863	
1.0	1.0	2.0	6.0	0.0	50.0	100.0	3.0	50.0	0.670809	
1.0	1.0	2.0	4.24	4.24	50.0	100.0	3.0	50.0	0.667297	
1.0	1.0	2.0	7.0	0.0	50.0	100.0	3.0	50.0	0.645492	
1.0	1.0	2.0	4.95	4.95	50.0	100.0	3.0	50.0	0.643311	
1.0	1.0	2.0	8.0	0.0	50.0	100.0	3.0	50.0	0.626781	
1.0	1.0	2.0	5.66	5.66	50.0	100.0	3.0	50.0	0.625332	
1.0	1.0	2.0	9.0	0.0	50.0	100.0	3.0	50.0	0.612371	
1.0	1.0	2.0	6.36	6.36	50.0	100.0	3.0	50.0	0.611358	
