#mass	fConst	rSep	xDist	zDist	nbFcts	nbGHpoints	nbEigval	mxPTord	eigenvalues
1.0	1.0	2.0	0.5	0.0	25	200	3	50	1.6057339348821997	2.3694287619769767	3.2059480992972205
1.0	1.0	2.0	0.71	0.71	25	200	3	50	1.3235287423408832	2.204035785345874	3.054459388514017
1.0	1.0	2.0	0.0	0.5	25	200	3	50	1.5709654523216685	2.1548124774505757	3.1668833376898924
1.0	1.0	2.0	0.5	0.0	50	200	3	50	1.605729897059232	2.3694196401799332	3.205928022375883
1.0	1.0	2.0	0.71	0.71	50	200	3	50	1.323528352736525	2.204034513387244	3.0544575668157967
1.0	1.0	2.0	0.0	0.5	50	200	3	50	1.5709636761792993	2.154809217265653	3.166877017233779
1.0	1.0	2.0	0.5	0.0	75	200	3	50	1.6057298807938272	2.36941958567235	3.2059278774632585
1.0	1.0	2.0	0.71	0.71	75	200	3	50	1.323528350970782	2.204034507193172	3.054457555567079
1.0	1.0	2.0	0.0	0.5	75	200	3	50	1.5709636673449907	2.154809198363663	3.166876965767829
1.0	1.0	2.0	0.5	0.0	25	500	3	50	1.6057339348822066	2.3694287619769674	3.205948099297236
1.0	1.0	2.0	0.71	0.71	25	500	3	50	1.3235287423408824	2.20403578534589	3.0544593885140285
1.0	1.0	2.0	0.0	0.5	25	500	3	50	1.5709654523216827	2.1548124774505815	3.1668833376899017
1.0	1.0	2.0	0.5	0.0	50	500	3	50	1.605729897059284	2.369419640179871	3.2059280223758884
1.0	1.0	2.0	0.71	0.71	50	500	3	50	1.323528352736525	2.2040345133872683	3.054457566815844
1.0	1.0	2.0	0.0	0.5	50	500	3	50	1.5709636761792982	2.154809217265594	3.1668770172338374
1.0	1.0	2.0	0.5	0.0	75	500	3	50	1.6057298807938076	2.369419585672237	3.205927877463168
1.0	1.0	2.0	0.71	0.71	75	500	3	50	1.3235283509708304	2.2040345071932763	3.0544575555671716
1.0	1.0	2.0	0.0	0.5	75	500	3	50	1.5709636673449394	2.154809198363647	3.166876965767787
1.0	1.0	2.0	0.5	0.0	25	1000	3	50	1.6057339348821869	2.3694287619769607	3.205948099297222
1.0	1.0	2.0	0.71	0.71	25	1000	3	50	1.323528742340877	2.204035785345848	3.054459388514013
1.0	1.0	2.0	0.0	0.5	25	1000	3	50	1.5709654523216838	2.1548124774505575	3.166883337689903
1.0	1.0	2.0	0.5	0.0	50	1000	3	50	1.6057298970592466	2.3694196401799346	3.205928022375872
1.0	1.0	2.0	0.71	0.71	50	1000	3	50	1.323528352736564	2.2040345133872408	3.054457566815806
1.0	1.0	2.0	0.0	0.5	50	1000	3	50	1.5709636761792758	2.154809217265628	3.166877017233815
1.0	1.0	2.0	0.5	0.0	75	1000	3	50	1.6057298807937384	2.369419585672254	3.205927877463175
1.0	1.0	2.0	0.71	0.71	75	1000	3	50	1.32352835097079	2.204034507193236	3.054457555567209
1.0	1.0	2.0	0.0	0.5	75	1000	3	50	1.5709636673449814	2.154809198363697	3.166876965767847
1.0	1.0	2.0	0.5	0.0	25	2000	3	50	1.6057339348821944	2.369428761976946	3.205948099297226
1.0	1.0	2.0	0.71	0.71	25	2000	3	50	1.3235287423408912	2.204035785345858	3.054459388514011
1.0	1.0	2.0	0.0	0.5	25	2000	3	50	1.5709654523216825	2.15481247745056	3.1668833376899057
1.0	1.0	2.0	0.5	0.0	50	2000	3	50	1.605729897059255	2.36941964017988	3.205928022375896
1.0	1.0	2.0	0.71	0.71	50	2000	3	50	1.3235283527364903	2.204034513387242	3.0544575668157723
1.0	1.0	2.0	0.0	0.5	50	2000	3	50	1.5709636761793118	2.1548092172656688	3.166877017233819
1.0	1.0	2.0	0.5	0.0	75	2000	3	50	1.6057298807937401	2.369419585672191	3.2059278774632354
1.0	1.0	2.0	0.71	0.71	75	2000	3	50	1.3235283509707816	2.2040345071931333	3.0544575555670614
1.0	1.0	2.0	0.0	0.5	75	2000	3	50	1.5709636673450225	2.154809198363655	3.166876965767816
1.0	1.0	2.0	0.4	0.0	25	200	3	50	1.6485525578223805	2.322402476632309	3.232537064284266
1.0	1.0	2.0	0.2	0.2	25	200	3	50	1.6910800909033419	2.228480707284566	3.2538883359866766
1.0	1.0	2.0	0.0	0.4	25	200	3	50	1.629594048537075	2.17204124731979	3.205149469306052
1.0	1.0	2.0	0.4	0.0	50	200	3	50	1.6485481596162759	2.322393522714569	3.232515992880906
1.0	1.0	2.0	0.2	0.2	50	200	3	50	1.6910762125261307	2.2284726442119247	3.253871087273123
1.0	1.0	2.0	0.0	0.4	50	200	3	50	1.6295915561567786	2.172036380871641	3.2051399560106284
1.0	1.0	2.0	0.4	0.0	75	200	3	50	1.6485481454222217	2.322393459681556	3.2325158601390402
1.0	1.0	2.0	0.2	0.2	75	200	3	50	1.6910762001176127	2.228472584714147	3.253870972596321
1.0	1.0	2.0	0.0	0.4	75	200	3	50	1.629591544717603	2.172036351225905	3.2051398769292887
1.0	1.0	2.0	0.4	0.0	25	500	3	50	1.6485525578223814	2.322402476632318	3.232537064284269
1.0	1.0	2.0	0.2	0.2	25	500	3	50	1.691080090903354	2.228480707284569	3.2538883359866944
1.0	1.0	2.0	0.0	0.4	25	500	3	50	1.6295940485370801	2.1720412473198087	3.205149469306075
1.0	1.0	2.0	0.4	0.0	50	500	3	50	1.6485481596163487	2.322393522714544	3.2325159928808627
1.0	1.0	2.0	0.2	0.2	50	500	3	50	1.6910762125261432	2.228472644211946	3.253871087273131
1.0	1.0	2.0	0.0	0.4	50	500	3	50	1.6295915561567944	2.172036380871619	3.2051399560106795
1.0	1.0	2.0	0.4	0.0	75	500	3	50	1.6485481454221382	2.3223934596815594	3.2325158601390442
1.0	1.0	2.0	0.2	0.2	75	500	3	50	1.6910762001177118	2.2284725847140754	3.2538709725964203
1.0	1.0	2.0	0.0	0.4	75	500	3	50	1.6295915447176335	2.1720363512258962	3.2051398769293202
1.0	1.0	2.0	0.4	0.0	25	1000	3	50	1.6485525578223788	2.322402476632286	3.232537064284267
1.0	1.0	2.0	0.2	0.2	25	1000	3	50	1.6910800909033503	2.2284807072845485	3.253888335986689
1.0	1.0	2.0	0.0	0.4	25	1000	3	50	1.6295940485370908	2.17204124731978	3.2051494693060665
1.0	1.0	2.0	0.4	0.0	50	1000	3	50	1.6485481596163132	2.3223935227145494	3.232515992880904
1.0	1.0	2.0	0.2	0.2	50	1000	3	50	1.6910762125261343	2.2284726442119283	3.253871087273119
1.0	1.0	2.0	0.0	0.4	50	1000	3	50	1.629591556156788	2.172036380871692	3.205139956010698
1.0	1.0	2.0	0.4	0.0	75	1000	3	50	1.6485481454221382	2.3223934596815896	3.2325158601390505
1.0	1.0	2.0	0.2	0.2	75	1000	3	50	1.691076200117632	2.2284725847140723	3.2538709725963226
1.0	1.0	2.0	0.0	0.4	75	1000	3	50	1.6295915447176592	2.1720363512258967	3.205139876929286
1.0	1.0	2.0	0.4	0.0	25	2000	3	50	1.6485525578223845	2.3224024766322913	3.232537064284267
1.0	1.0	2.0	0.2	0.2	25	2000	3	50	1.6910800909033399	2.2284807072845445	3.253888335986704
1.0	1.0	2.0	0.0	0.4	25	2000	3	50	1.6295940485370748	2.1720412473197674	3.205149469306072
1.0	1.0	2.0	0.4	0.0	50	2000	3	50	1.6485481596163212	2.3223935227145796	3.2325159928809257
1.0	1.0	2.0	0.2	0.2	50	2000	3	50	1.6910762125261414	2.228472644211962	3.2538710872731293
1.0	1.0	2.0	0.0	0.4	50	2000	3	50	1.6295915561567573	2.172036380871726	3.2051399560106812
1.0	1.0	2.0	0.4	0.0	75	2000	3	50	1.648548145422124	2.322393459681562	3.2325158601390016
1.0	1.0	2.0	0.2	0.2	75	2000	3	50	1.6910762001177164	2.2284725847139835	3.253870972596359
1.0	1.0	2.0	0.0	0.4	75	2000	3	50	1.6295915447176408	2.1720363512259535	3.2051398769292927
