#mass	fConst	rSep	xDist	zDist	nbFcts	nbGHpoints	nbEigval	mxPTord	eigenvalues	
1.0	1.0	2.0	1.0	0.0	25.0	6000.0	4.0	50.0	1	
1.0	1.0	2.0	1.0	0.0	50.0	6000.0	4.0	50.0	2	
1.0	1.0	2.0	1.0	0.0	100.0	6000.0	4.0	50.0	3	
1.0	1.0	2.0	1.0	0.0	100.0	7000.0	4.0	50.0	4	
1.0	1.0	2.0	1.0	0.0	100.0	8000.0	4.0	50.0	5	
1.0	1.0	2.0	1.0	1.0	25.0	6000.0	4.0	50.0	6	
1.0	1.0	2.0	0.0	1.0	25.0	6000.0	4.0	50.0	7	
1.0	1.0	2.0	1.0	1.0	50.0	6000.0	4.0	50.0	8	
1.0	1.0	2.0	0.0	1.0	50.0	6000.0	4.0	50.0	9	
1.0	1.0	2.0	1.0	1.0	100.0	6000.0	4.0	50.0	10	
1.0	1.0	2.0	0.0	1.0	100.0	6000.0	4.0	50.0	11	
1.0	1.0	2.0	1.0	1.0	100.0	7000.0	4.0	50.0	12	
1.0	1.0	2.0	0.0	1.0	100.0	7000.0	4.0	50.0	13	
1.0	1.0	2.0	1.0	1.0	100.0	8000.0	4.0	50.0	14	
1.0	1.0	2.0	0.0	1.0	100.0	8000.0	4.0	50.0	15	
